track_id,artists,album_name,track_name,popularity,duration_ms,explicit,key,loudness,mode,tempo,time_signature,track_genre
36EVGjdLX0x5SlM1GaL6f0,Nickelback,San Quentin,San Quentin,25,211457,True,0,-4.496,1,124.005,4,grunge
2EZy2nbJyUpIfPdbTyZbRO,Ollie,Feelings,Feelings,50,202869,False,2,-10.054,1,82.022,4,sad
7DfIDN6rPq46vu648YhlT6,Velvet Crush,Teenage Symphonies To God,Hold Me Up,22,178973,False,1,-7.414,1,127.394,4,power-pop
4QSIDE8cLiFuNlyguhei8p,The Prophet,Harder Tunes Forever - 100% the Best in Hardstyle and Hardcore,Never Fake,0,173225,False,9,-2.706,1,155.045,4,happy
6jnOCITdl4EypDC4YzU3bA,Cidade Verde Sounds,Missão de Paz,Missão de Paz,33,252073,False,0,-7.627,1,164.078,4,dub
4VlgNVgennpDtkge1jqhxT,UWE! - Der Kreisligatrainer,Der Uwe Ist Da,Der Uwe ist da,29,197450,False,6,-3.055,0,112.013,4,party
72owuO04tFBFbYbGw84tai,William Onyeabor;The Vaccines;John Hill;Rich Costey,What?!,Do You Want a Man - Heaven & Hell Remix,18,145773,False,5,-3.555,0,122.978,4,afrobeat
20FES5xEM7VH45trvpO3jS,Demi Lovato,Almorzando solo,Cool for the Summer,0,214739,False,10,-5.6,0,114.05,4,dance
13W4Zc0dy3tzOzlKyuIsMh,Almir Sater;Renato Teixeira,AR,A Flor Que A Gente Assopra,50,186160,False,0,-9.974,1,114.122,3,folk
2vfSCFvMbpf4hwxt22Wx7b,Amelie Lens,"A-Sides, Vol. 6",In Silence,51,393740,False,1,-12.017,1,128.009,4,minimal-techno
107Rm04DaGWg6GqFILZ5W5,The Beach Boys,Greatest Hits,"Dance, Dance, Dance",26,124146,False,3,-7.03,1,148.202,4,psych-rock
7kEwwmnAkgoll8koLkwZeC,Cacho Tirao,Los Esenciales,"Danza Húngara, No. 5",24,167426,False,9,-12.326,1,137.891,4,guitar
7GNRUsU3M4XNDDB9xle5Dz,PSY;SUGA,PSY 9th,That That (prod. & feat. SUGA of BTS),81,174646,False,4,-3.197,1,129.969,4,hip-hop
5s9Kd33ExIhpe1JJSj5zLZ,Shreya Ghoshal;Osman Mir,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),Nagada Sang Dhol,61,273256,False,3,-5.005,0,113.3,3,pop-film
20X9OeC606XNwEtDBOym5u,Boys Like Girls,Love Drunk,Love Drunk,65,226706,False,10,-3.17,1,150.005,4,punk-rock
4o7qQwLjPPwXNNSTax6yWr,Los Abuelos De La Nada,Rock x siempre,Lunes Por La Madrugada,0,194693,False,2,-9.229,1,138.854,4,alt-rock
7Fu7RDsJZAZtk4NJHLjKj7,Marilyn Manson,West of Memphis: Voices For Justice,You're So Vain,26,241146,False,9,-5.761,0,110.044,4,industrial
3VI92dLoR7zgCl5oa07lAs,Groundation,The Next Generation,Vanity,27,227000,False,6,-5.954,0,89.174,4,dub
0XwRlvv3KlOu4HWlOH34XG,Diljit Dosanjh,MoonChild Era,Lover,71,190000,False,9,-5.531,0,119.936,4,pop-film
5lTqpWZJbOUhusVlGtTLWn,Carly Rae Jepsen,Best Christmas Music 2022,It's Not Christmas Till Somebody Cries,0,172250,False,7,-6.195,1,119.985,4,electro
6Fys7dSpGYIfdvEVAUNLaE,Nickel Creek,This Side,Brand New Sidewalk,20,256893,False,2,-14.855,1,128.253,4,bluegrass
2ImAP3mezUhfEZkqx8HtYW,A Família,Só as Melhores,Brinquedo Assassino,43,382142,True,9,-4.497,1,148.054,4,r-n-b
7CkPZuGvLzFM0lPp7b7dPP,ChuChu TV,"ChuChu TV Tamil Rhymes & Songs for Children, Vol. 1",Naanga Kaatukku Porom Wild Animals Song,21,387049,False,4,-13.366,1,99.89,4,children
15Ms8h8ifZwCdMTQEM3BOI,Mickie Krause,Karneval 2022 100%,Nur noch Schuhe an - Party-Version 2013,0,221440,False,11,-1.502,1,144.925,4,german
4OROzZUy6gOWN4UGQVaZMF,Iron Maiden,Piece of Mind (2015 Remaster),The Trooper - 2015 Remaster,75,252733,False,4,-4.601,0,159.756,4,hard-rock
6ZT3coOj97F6CVvruPtnox,Hippie Sabotage,The Sunny Album (Deluxe Edition),Your Soul,61,324806,False,7,-8.497,0,94.46,3,electronic
0xTEw9lich6mVMTQztXh1m,Turma do Pagode,Turma no Quintal EP 3 (Ao Vivo),Bebida com Carência (Ao Vivo),44,182464,False,2,-8.115,1,159.819,4,pagode
1NWNrkfJ8rnM8j6fhmGPvj,Horcas,La Maldicion Continua,Nacer morir,22,200051,False,0,-6.283,1,145.295,4,heavy-metal
1vHY8bEVI7Sg85xNMTDxXM,Estopa,¿La Calle Es Tuya?,Ya No Me Acuerdo,57,170053,False,9,-8.906,0,133.919,4,spanish
7rlUYt3JTteF5OqEnx1UYf,Alka Yagnik,Raaz (Original Motion Picture Soundtrack),Aapke Pyaar Mein Hum,56,328000,False,7,-9.813,0,77.7,4,k-pop
3xbUCRFut7tzBoD2F8L56y,Timmies;Shiloh Dynasty,Passion & Confusion,Tell Me Why I'm Waiting,70,123891,False,6,-11.185,0,124.007,4,chill
1RnUH1VjmCiKvMeSRgwVzY,Luis Salinas;Lito Vitale,Salinas Vitale: Desde el Alma,La Pomeña,22,306922,False,4,-16.138,1,81.127,4,guitar
20tnxv4NAzTCayQQln3EZP,Sidhu Moose Wala;Afsana Khan,Dhakka,Dhakka,62,246818,False,4,-6.001,0,176.042,4,hip-hop
0cBPuDA3xUjR4Vh9o7CKy8,Edward Sharpe & The Magnetic Zeros,Up From Below,Home,73,306320,False,2,-6.688,1,111.676,4,folk
65RFXfpjIRrKrDBAWrBnlx,Maddie & Tae,Christmas Country Songs 2022,Have Yourself A Merry Little Christmas,0,229019,False,8,-7.796,1,67.968,4,country
77VqW84V88aKD8Bi8CzEsP,Gorgon City;DRAMA,Olympia,You've Done Enough,61,212893,False,0,-6.639,1,125.057,4,deep-house
58HTIOhO6njnB6EttbH8RO,Cheriimoya,House of the Lost,House of the Lost,44,166963,False,4,-8.564,0,91.986,4,sad
7cTOHp4e3lQjt6UlHRjwPM,Slank,Lagi Sedih,Nggak Perlu,37,242520,False,4,-13.932,1,142.851,4,blues
1o8kO8YyMWRAeb9bE2AIxO,Anne-Marie,Therapy,Who I Am,51,152493,False,0,-5.597,1,98.077,4,house
0pzZwWMPxJPwwhrkqykTrz,NMB48,カモネギックス (劇場盤),カモネギックス,24,257519,False,5,-3.743,0,137.03,4,j-idol
4UYRevoqxKFugtqrgEN3ed,Andrew Norelli,One and a Half Wit,Youngest Kid (Live),21,112803,False,2,-16.907,1,89.119,4,comedy
0pajd8NaHR5KObOsk2CqmZ,Roni Size,New Forms,Let's Get It On,18,416800,False,1,-7.336,1,169.787,4,breakbeat
5e7ttAxRwYcqN8pXJMHdh4,ChuChu TV,"ChuChu TV Toddler Songs & Nursery Rhymes for Babies, Vol. 1 (US Version)",Humpty Dumpty Sat on a Wall Nursery Rhyme,27,122556,False,4,-6.753,1,108.002,4,children
2ouxV2rl5fwS3R4BqT7eUf,Meditación: Por Mateo;Meditaciónessa,Calla Tu Mente,Casa Contigo,21,108000,False,0,-32.625,1,71.805,3,world-music
4JvutGrckEHMwqvezbMRwB,Adam Beyer,Dirty Lagoon,Dirty Lagoon,40,290008,False,10,-4.392,0,135.005,4,minimal-techno
2QmBVh6OiFFRgvWGxO1lMa,Gabi Sampaio;Weslei Santos,Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),42,445035,False,8,-8.299,1,138.666,4,gospel
2yfYuyNWFK4X6KnbMqbeOo,Monetochka;БЦХ,Последняя дискотека,Последняя дискотека,47,164727,False,9,-11.588,0,109.988,4,electronic
1cQCfrLGc5GpBC6bNPlsUm,Stephan Bodzin;Mind Against,Boavista Remixes,Earth - Mind Against Remix,38,450725,False,11,-7.38,0,125.015,4,minimal-techno
5pz5S3ZqMPnd8or4IGUVho,Survive Said The Prophet,RED,RED,53,253893,False,5,-4.592,1,107.997,4,j-pop
6ul5bvsJ2Z59kC62nzrmrP,Ruido Blanco Hart;Ondas Alfa;Música de concentración profunda,Chispa Encendida: Flujo De Antorchas,La Calidez Sana Del Agua,21,120000,False,10,-21.872,0,112.275,3,world-music
5RCSQYSQu9I0rs8KK32h5t,Martinho Da Vila,Série Acervo - Martinho Da Vila,Disritmia,37,145893,False,7,-12.484,0,149.085,4,samba
3xr8COed4nPPn6XWZ0iCGr,Yiruma,The Best - Reminiscent 10th Anniversary,River Flows in You,64,218293,False,9,-19.285,1,145.703,4,classical
5W53E6GB06g0jCCtm1Kaaj,Izzamuzzic,Rain is,Amour,46,384014,False,1,-11.731,0,111.975,4,electronic
6YzTEUsokcb8PTTLbF5ZxN,Lasse Stefanz,Forever,En tår på min kind,34,212960,False,6,-5.23,1,112.983,4,ska
6Nq5Eem7uBLDlBjPVYXYn2,Rival Consoles,Now Is,Echoes,35,331514,False,10,-12.66,0,121.03,4,idm
6VwqM0vXcDyQZFwcmi0viG,Brytiago;Darell,Perreo Tenebroso Vol. 1,Olvidando,0,229013,False,2,-4.455,0,171.996,4,latin
0hLyTrqT51f6gTxRh2sG9T,Elephant Man,PEPPERSPRAY RIDDIM,Till The End,0,176129,True,7,-1.172,1,133.414,5,dancehall
7rdnB5DAyPbaj51TCQRcqW,Sezairi,It's You,It's You,73,251440,False,8,-8.285,1,137.915,3,singer-songwriter
7IsdzMn6y2yGKuWOjpVL4l,A-Mei Chang,阿密特意識專輯,彩虹,51,263866,False,11,-5.367,1,78.054,4,mandopop
3dKhcCyVHuyCDiFuIHTo0q,Andrew Gold;Greg Prestopino,Halloween y diversión para peques,Gimme A Smile (The Pumpkin Song),0,239506,False,2,-12.054,1,111.075,4,power-pop
5wqlRFdpJ1a4kMIBSWeCnN,The Prodigy;Pendulum,Voodoo People / Out of Space,Voodoo People - Pendulum Mix,55,307813,False,1,-5.481,1,174.011,4,breakbeat
3iZDh1sAcKZyDBNdhCMcHk,Calibre,Even If,Rose - Original Mix,15,311023,False,10,-7.652,0,174.962,4,drum-and-bass
2bIi1UdD4dxajSJqpWpE3V,Achint,Scam 1992 (Original Score),Scam 1992 Theme,37,107758,False,4,-9.813,1,174.202,4,folk
47WNjXohtA1A6gY2zTKZ91,deadmau5;Gerard Way,> Album Title Goes Here <,Professional Griefers,50,246295,False,1,-6.278,1,128.015,4,electronic
1zZbppWbXpCd7Hw6yAAwrC,"José Alberto ""El Canario""",Diferente,El Molde,37,252893,False,5,-6.781,1,92.019,4,salsa
4BTIGN5lraOtbKVo9Zg61R,Spor,Conquerors & Commoners - EP,Halogen,17,269612,False,6,-5.379,0,172.066,4,drum-and-bass
5yaVGvqVj52SDiDJT52ExL,Justnormal,Gossamer,Skipping Rocks,11,141500,False,1,-7.915,1,80.008,4,study
4yDCTzaFfr7YOuYKpwgidL,Alphaville,Forever Young (Super Deluxe Edition; 2019 Remaster),Sounds Like a Melody - 2019 Remaster,57,286170,False,11,-6.966,0,97.189,4,synth-pop
3bljQeNsdnkmQb5O29YiwP,Bad Boy Bill,The Massive,The Massive,6,166384,False,1,-3.087,1,129.995,4,chicago-house
25Urd30DPZ8ung7WToQcxX,Rubén Blades,Mucho Mejor,Amor Pa' Que,29,259146,False,4,-11.481,0,102.652,4,salsa
2M4AqxOWmUWaSRP7E4TMDm,Jason Derulo;Kodak Black,20's R'n'B,Slidin',0,156300,True,11,-1.953,0,100.088,4,dance
3TTkE5EJF6pkyZYvfv9tCm,Creep Hyp,死ぬまで一生愛されてると思ってたよ,バイト バイト バイト,38,266499,False,2,-5.343,1,128.011,4,j-pop
6J71s4E4tkFcfvCVGMLNO2,Strung Out,An American Paradox,Velvet Alley,30,182066,False,8,-4.824,1,99.958,4,hardcore
3lYYYPuaYCEY0OWso7kOg2,Against Me!,Post-Millennial Noise,Thrash Unreal,0,254200,False,5,-3.583,1,124.878,4,punk
2q7eZVI8oUOnOr6jv1Nfcq,Libertad Lamarque,Tangos Inmortales de Libertad Lamarque (Remastered),Nostalgias - Remastered,17,173509,False,4,-14.019,0,90.269,4,tango
1NzZWhNIP9DIX4yy0K7l5m,Friedrich von Flotow;Luciano Pavarotti;New Philharmonia Orchestra;Richard Bonynge,The World's Best Loved Tenor Arias,"Martha: ""M'appari""",23,204706,False,5,-13.631,1,89.332,4,opera
45EDts4Ve0IY3s1rQlNikf,Skinny Puppy,Mind: The Perpetual Intercourse,Chainsaw,20,355373,False,10,-14.218,0,114.037,4,industrial
7e5dxB4XlHbzakVj25TvQS,Projeto Norte,Experimente a Jornada,Incrivelmente,40,267972,False,0,-9.381,1,96.911,4,gospel
5wuSpl82FTKS7Miv8EXfMe,Los Baby's,Sólo para enamorados,Me piden,33,161173,False,4,-8.605,1,109.856,3,rock-n-roll
5tg6rotffM3eSZDRXrRJ6S,Ratones Paranoicos,Tomalo o Déjalo,Juana de Arco,44,158960,False,11,-7.147,1,132.033,4,punk-rock
1Weoa6up0EPWrkK0J1WzQf,Paul Johnson,The Groove I Have LP,I'm Gonna Dance Tonight - Original Mix,13,294999,False,0,-8.268,1,132.011,4,chicago-house
2xL6YS9TucCVbIpLXawfFC,Eve,Smile,Yamiyo,47,230635,False,11,-4.333,0,159.978,4,anime
70JFlzQNUq5CiiU0PaicfA,Spuntic,Between Green,Recurrance Time,0,214674,False,2,-20.417,1,196.981,4,iranian
13sdG92svhRtVjDLpmW5wG,Jatin-Lalit,Fareb,Yeh Teri Aankhen Jhuki Jhuki,58,200751,False,11,-8.765,0,90.088,4,pop-film
7urxY2iebJABhKrHwmqG95,Gioachino Rossini;National Philharmonic Orchestra;Richard Bonynge,Clásica para los niños de hoy,"La Boutique fantasque, P.120 - Arr. Respighi: 14. Galop",0,295160,False,0,-18.305,0,115.119,3,classical
467O1AN0r6BWP0odJmkowL,Screeching Weasel,Boogadaboogadaboogada! (2020 Remaster),I Wanna Be Naked,26,104586,False,9,-5.519,1,141.664,4,power-pop
3hTbZfEiLxWgaaH1Ld03ja,Alireza Mashayekhi;Layla Ramezan,"Mashayekhi: Sheherazade ""Layla Ramezan Plays 100 Years of Iranian Piano Music, Vol.2""",The Fury,0,129000,False,10,-20.891,1,140.067,5,iranian
0YrumRvg1wc46dQ0R3xGGN,Gerson Rufino,Harpa Cristã,Oh Jesus Me Ama,40,270806,False,7,-4.694,1,105.011,4,gospel
1LbyczxsNULbWtvRud3dbu,Pablo,Um Novo Passo,Fui um Bobo,42,215146,False,7,-7.656,1,132.014,4,forro
038oBXqL9ttCHHZmNrYxQk,Lil Baby,Bad Boy Club,All In,0,156032,True,11,-6.442,1,95.084,4,hip-hop
0wPLLfMuqG8aH8xCVAe4I9,Sanjeeta Bhattacharya;Tanmaya Bhatnagar,Itne Pyaar Se (Thoda Darr Lagta Hai),Itne Pyaar Se (Thoda Darr Lagta Hai),33,210857,False,9,-17.202,1,139.578,5,singer-songwriter
2Wf1E1KMmup9misxjmFm1u,THE MODS,BEAT ODYSSEY,バラッドをお前,23,259239,False,2,-13.001,1,114.165,4,rockabilly
3I04ZEXAep0W7hYABUQxm0,Rainfall For Sleep,Rain on Roof,Rain Sounds: Relaxing Rain on Roof - Loopable,41,134861,False,6,-6.865,1,94.099,4,sleep
5Npe3of0NOoDVamMLyz1Sd,Guided By Voices,Under The Bushes Under The Stars,Your Name Is Wild,20,121906,False,11,-4.549,1,135.901,4,power-pop
6ICFiGvARhA9g8QMQGVmHR,Apollo 440,Gettin' High On Your Own Supply,Stadium Parking Lot - Instrumental Version,12,230240,False,7,-3.434,1,95.874,4,breakbeat
7gH3Oc5AaQs54XtEoLovox,Flower Face,The Shark in Your Water,Pisces Moon,51,219004,False,1,-8.829,1,138.112,3,ambient
6A0FaycsgcMilTKX6psuT2,Greensky Bluegrass,If Sorrows Swim,A Letter to Seymour,24,134573,False,11,-5.724,1,177.334,4,bluegrass
3nqQXoyQOWXiESFLlDF1hG,Sam Smith;Kim Petras,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),100,156943,False,2,-7.375,1,131.121,4,dance
5yT6ncCPoaPA2sPS1DLTzD,Wuki;Smokepurpp,WukiWorld,Birdz (with Smokepurpp),50,162375,True,1,-4.834,1,145.04,4,electronic
5noXDjLiHIkv54lOOkR1wi,Burgerkill,Berkarat,Luka,22,317333,False,7,-5.227,1,104.36,4,death-metal
1A5EGwmWExWctFAJPqhcVz,Kemuel,Kemuel Worship: Filhos (Ao Vivo),Quietude - Ao Vivo,33,404750,False,1,-8.359,0,135.947,4,groove
4fvsRG68AC7biwypJu6nUX,Lack Of Afro,My Groove Your Move (Bonus Version),Beautiful Here,17,232546,False,0,-9.076,1,110.865,4,afrobeat
0dgAEW5nCROeM4vr5dtq3Z,DJ Taj;Jdub,New Freezer (Jersey Club),New Freezer (Jersey Club),20,128104,True,5,-11.021,0,150.039,4,club
0pLfv0qTmH5AG2aUQQdkBt,Elvis Costello & The Attractions,Blood And Chocolate,Tokyo Storm Warning,23,384973,False,7,-5.244,1,159.276,4,power-pop
79HdJNpVRWaU1YHWnR5tMo,Nessa Barrett,La Fine dell'Estate,die first,0,177108,False,8,-6.727,0,183.441,4,electro
5etF7zlZoUTl7HpDo7JsRm,Frankie Ruiz,Ritmo Bonito,La Rueda,0,385826,False,5,-4.698,1,103.06,4,salsa
4m9lCws9FeI0IwhVkHTb8P,Lifvsleda,Sepulkral Dedikation,Djefvulen,18,266254,False,9,-7.781,1,130.001,4,black-metal
20zr2Oef3PVeGRxjmSF5CC,j-hope,Hope World,Blue Side (Outro),65,90539,False,9,-10.202,0,80.522,4,k-pop
4NlYDU9c38dhqf1pnOqZsA,The Warning,Halloween Metal Nights,EVOLVE,1,213308,False,9,-5.753,0,174.996,4,metal
4CVpFQ85BvyfZdguokt6zq,San Holo;Jai Wolf,We Will Meet Again,We Will Meet Again,31,201199,False,1,-6.407,0,134.872,4,electronic
5FYlc7iKGQTlXjIKdBSgWB,We The Kings,Somewhere Somehow,Any Other Way,22,224926,False,11,-3.935,1,77.457,4,piano
2rgtCOVK2tpfao2VjURn84,David Guetta;Sam Martin,Listen,Lovers on the Sun (feat. Sam Martin),69,203520,False,6,-2.505,0,124.915,4,edm
2YgIMiPKeLMCoX5PfkANGq,The Travelin' McCourys,The Travelin' Mccourys,Southbound,25,183053,False,0,-6.866,1,143.489,4,bluegrass
4PqKGf9O8g1MiVDDDFBK6P,Azarel;Leor,Who Am I (Psalm 8:4),Who Am I (Psalm 8:4),16,182608,False,9,-15.834,0,184.058,4,afrobeat
7Ft8fFfrgaN1J2oZADY6Ag,Juninho Black,Sonhos de Deus,Me Ensine a Caminhar,25,261440,False,11,-8.898,1,79.986,4,groove
1GJpSs6JeWWzmURcvUoCk6,Frankie Carle,Frankie Carle at the Piano the Golden Touch,If I Loved You,14,195022,False,0,-18.539,1,96.208,4,honky-tonk
7ccurrFI92e3hBtU02WgTL,Violent Femmes,Violent Femmes,Good Feeling,47,236840,False,2,-12.088,1,160.359,4,acoustic
6tQvjqDIK9GXWIC6mejms8,The Beatles,Rubber Soul (Remastered),Girl - Remastered 2009,60,151720,False,5,-13.205,0,96.615,4,british
3k7X74pvPwSAHX6yMymlHW,Gabriela Gomes;Marquinhos Gomes,Madrugada,Madrugada,42,301285,False,0,-5.093,1,140.055,3,gospel
3iRKwxW8ZDjmL9nKk3nisz,Tiwa Savage;Zinoleesky,Jaiye Foreign,Jaiye Foreign,58,190164,False,5,-6.29,0,108.98,4,dancehall
1uiFLTLOag5fygswmc88YK,High Contrast;Liane Carrol,The Agony & The Ecstasy,All There Is (feat. Liane Carrol),18,316300,False,0,-3.323,1,173.01,4,drum-and-bass
5EnVWiDYhHRSVbcYw16Fo7,Deuter,East of the Full Moon,Vibrant Dusk,24,526026,False,0,-19.789,1,119.869,4,new-age
2dJ1UJEQQq3jkLSJP4ZIoi,4*TOWN (From Disney and Pixar’s Turning Red);Jordan Fisher;Finneas O'Connell;Topher Ngo;Grayson Villanueva;Josh Levi,Turning Red (Original Motion Picture Soundtrack),1 True Love,60,199906,False,0,-10.547,0,120.075,4,disney
048KE72zqhDQpy7V7YOyRb,Painel de Controle,Painel de Controle (Ao Vivo),Outra Vez,39,246200,False,2,-9.779,1,104.374,4,forro
6U4FfDDSysMWEjNqcCM6nO,Elvis Presley,Elvis 30 #1 Hits (Expanded Edition),All Shook Up,52,118066,False,10,-6.356,1,73.851,4,rockabilly
72ImaMPl5PWYPj7fwEgghc,Floyd Cramer,Originals,Last Date,13,142160,False,0,-14.76,1,109.679,3,honky-tonk
3FvKZvKIvjicD6K9CUpawq,Sarah Oliveira;BRAVE,Oh Quão Lindo Esse Nome É (Ao Vivo),Oh Quão Lindo Esse Nome É - Ao Vivo,32,459720,False,0,-7.618,1,139.87,4,groove
6jtsw8r97HHJGdYh8ClNn2,Kingdom;Syd,Tears in the Club,Nothin,17,222911,False,5,-9.237,0,119.999,4,club
7mBT5X016ptZbivwbzz4Xn,Max Enforcer,DEDIQATED - 20 Years Of Q-dance,Gold,21,326507,False,0,-6.317,0,150.002,4,hardstyle
6phmKeRhJUsiSBJgMkgjg8,N.W.A.,Efil4zaggin,Alwayz Into Somethin',60,264960,True,7,-4.522,1,88.546,4,hardcore
0hBoSLU2bvScgEA8JAAiyQ,Papa San,Dancehall 101 Vol. 4,Strange,27,235533,False,11,-6.453,1,87.079,4,dancehall
5xmiJO45JjamuTXhmjMMG5,Patrick Kelly,Beyond the Horizon,Awakening,20,321186,False,2,-18.907,1,93.966,4,new-age
3EEVzPZuT2HfboWoNYU8pW,NMB48,難波愛~今、思うこと~ (劇場盤),片想いよりも思い出を…,19,298612,False,6,-3.058,1,168.02,4,j-idol
2K5yAq1pCnyjOAfVty2iB1,Biz Markie,Rap Homage,Just Rhymin' with Biz,0,241706,True,10,-8.211,0,93.655,4,hardcore
2szKefE1bJx9x2nrBhmCu9,Dj Promo,Hope,Bad,19,137020,False,7,-8.113,1,123.406,5,happy
3i0J9e00YhlrKO7AqgdO8Z,Jessie Mueller,She Used to Be Mine,She Used to Be Mine,54,260573,False,6,-8.567,1,125.097,3,show-tunes
5mBOYaRSuBwqAuBnum20uf,George Winston,Night,At Midnight,22,261226,False,1,-17.824,1,112.083,3,new-age
6OwnwvpztvLFT5isFZt647,Napalm Death,From Enslavement To Obliteration,Uncertainty Blurs The Vision,15,40960,False,7,-8.224,1,96.182,4,grindcore
6CRX3ENpLq42r0iBSjOqr1,RADWIMPS;Toko Miura,Weathering With You -Complete Version-,Grand Escape (feat. Toko Miura),58,339160,False,4,-7.414,1,146.033,4,emo
0J76zRuowIlCFnw1YzNrqe,Renato Milagres,Ofício Sambista,Cuca Quente,35,225546,False,11,-5.434,0,164.058,4,samba
0AirV8bLq09gFg4c1lCBoP,Christopher Zondaflex Tyler,Mr. Chris' Fun Hip Hop Songs for Kids,Jumping Jack Song,12,77297,False,10,-14.706,0,120.003,4,kids
3AZ5XoHdiFpiKMky6M1Gt9,Silverchair,Frogstomp (Deluxe Edition) [Remastered],Suicidal Dream,57,192783,False,11,-6.299,0,97.532,4,grunge
4KacUpvbA3Mfo05gttTjhN,Sum 41,"All Killer, No Filler",Fat Lip,74,178266,True,9,-5.215,1,196.505,4,punk
0x5TiIRvtUWsomumh9s67l,Children Of Bodom,Hate Crew Deathroll,Angels Don't Kill,42,313733,False,5,-3.788,1,92.022,4,death-metal
3OQ3iWG9bBlSWdok8rmuI2,Dream Note,Girgit Damroo And The Good Trip,Hata Diye,40,250285,False,5,-14.232,1,105.001,4,indie
2EuPcc2kzFNbv3Ec2BAPLp,Albers Kuhnhart,"Berlin Minimal Underground, Vol. 58",Say Something Do Nothing - New Master Cut Mix,18,181844,False,4,-9.404,0,128.057,4,minimal-techno
4Nc6ciir2a79fHgY8GOjuM,Malon,Justicia o Resistencia (Remasterizado),Cicatrizando - Remasterizado,24,234940,False,5,-4.807,0,106.016,4,heavy-metal
3Fd6jJ3309DRjwXc3ztf5Q,Shockwave,Eternal Light,Eternal Light,21,152820,False,1,-5.447,1,75.424,4,hardstyle
7D0Ntx3LMFMPNtSViJLS4D,Daphne Rubin-Vega;Stephanie Beatriz;Dascha Polanco;Melissa Barrera;Lin-Manuel Miranda;Corey Hawkins;Gregory Diaz IV;Leslie Grace;Anthony Ramos,In The Heights (Original Motion Picture Soundtrack),Carnaval Del Barrio,53,420171,False,7,-7.891,1,113.215,4,show-tunes
4PXnwRGWH9VKDxdf09JV6e,Roberto Goyeneche,Uno,Barrio De Tango,19,152493,False,4,-7.015,1,114.007,4,tango
3PCCkanPy2LPDsMhd115GQ,Nickel Creek,A Dotted Line,Where Is Love Now,29,282040,False,4,-13.644,1,144.064,4,bluegrass
1mOTkpuObmqNYrSxxsj9Ll,Barrington Levy,"Original Ragga Muffin, Pt. 1",On the Telephone,27,226246,False,9,-7.85,0,78.652,4,dub
4ioTNxTlDEh5oeICDiV9mX,Tream;treamiboii,ROCKER,SUPERHELD,30,154285,True,11,-5.336,1,154.048,4,party
6NGNWixLd0Qzl5ssOigXJt,Benny Benni;Endo;Darkiel;Juanka,Ella Me Cela (Remix),Ella Me Cela (Remix),40,251783,False,2,-5.519,1,92.014,4,latino
3mdqbILyEC6aW9uPbnBrUs,Solo Tango Orquesta,2010-2015,Dime Mi Amor,15,153293,False,4,-9.692,1,72.907,4,tango
0SLA4aAvnwVO8TNAfcVv4P,Timo Maas;Eric Volta;Basti Grub,We Were Riding High,We Were Riding High - Alternative Version,11,414193,False,9,-10.179,1,124.033,4,breakbeat
3ieXD6cGP25CKLPexbAic9,Ann Bai,沒有人寫歌給你過吧,剛好 (《台北女子圖鑑》戲劇插曲),52,259436,False,2,-9.019,1,144.129,4,mandopop
1SNOMFfXKqjvFxeU1f3tHq,Maurice Ravel;Duo Synopsis,"Ravel, Schuloff, Honegger, Schnittke: 20th Century Masterwork Duos, for Violin and Cello","Sonata for Violin and Cello in C Major, M. 73: IV. Vif, avec entrain",0,364138,False,7,-18.009,1,147.561,4,classical
3FrOEslRrmHa93zgMlhxd2,Celtic Woman,Ancient Land (Deluxe),Mná Na hÉireann (Women Of Ireland),21,240106,False,7,-10.475,0,140.027,4,opera
1uXugPfL2wVxJZEERUz58z,I Hate Models;Perc,Spreading Plague,Spreading Plague - Perc Remix,17,359395,False,1,-7.008,0,134.998,4,minimal-techno
2lN3LquWyOGx8xPSOhsqPT,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,動天,50,183506,False,1,-8.811,1,154.953,4,anime
5Q7Oe0YG9SCy7bqyX8TVfS,Rachel Feinstein,Only Whores Wear Purple,My Mom at a Latin Restaurant,23,284426,True,11,-6.347,1,84.147,4,comedy
2UQc1HD0BHf3vf0N1hWHr3,Justine Skye;Tyga,Collide (feat. Tyga),Collide (feat. Tyga),35,260190,False,11,-9.888,0,136.623,4,chill
4RHDOLKTHjFd4E45yv3fVD,Breakfast For Brunch,Monday Morning Routine,A Jar of Legos,24,141000,False,5,-11.808,0,83.899,4,study
2SRLd3XhmyP2wwQKVRDDy4,JPEGMAFIA,LP!,"SICK, NERVOUS & BROKE!",49,324776,True,1,-4.53,1,97.78,4,industrial
4lvfOnCUxyT3aKKamZ3WXu,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 11. Variation X",6,41893,False,0,-20.543,1,148.759,5,classical
0m1NoNRZLWEpqt1DzO4dJT,Roberto Goyeneche;Orquesta Típica Porteña,Esenciales,Malena (with Orquesta Tipica Porteña),16,138600,False,11,-6.236,0,105.417,4,tango
